label,caption,left_url,right_url,unique_id,id,image_1_path,image_2_path
True,"In the picture on the left, there is a white cat sitting on its stomach, while in the picture on the right, there is a brown cat sitting still with both front legs standing and two hind legs sitting.",6-6.jpg,6-4.jpg,11,47,/data/tir/projects/tir4/corpora/marvl/id/images/6-Kucing/6-6.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/6-Kucing/6-4.jpg
False,In both pictures there is a person playing a flute wind instrument.,50-0.jpg,50-4.jpg,12,48,/data/tir/projects/tir4/corpora/marvl/id/images/50-Suling/50-0.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/50-Suling/50-4.jpg
True,In both pictures there is a person playing a flute wind instrument.,50-10.jpg,50-11.jpg,12,49,/data/tir/projects/tir4/corpora/marvl/id/images/50-Suling/50-10.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/50-Suling/50-11.jpg
False,In both pictures there is a person playing a flute wind instrument.,50-6.jpg,50-5.jpg,12,50,/data/tir/projects/tir4/corpora/marvl/id/images/50-Suling/50-6.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/50-Suling/50-5.jpg
True,In both pictures there is a person playing a flute wind instrument.,50-1.jpg,50-2.jpg,12,51,/data/tir/projects/tir4/corpora/marvl/id/images/50-Suling/50-1.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/50-Suling/50-2.jpg
False,"The picture on the left is a picture of a long bean tree, while the picture on the right is a picture of just the beans that have been picked without any other vegetables.",22-0.jpg,22-10.jpg,13,52,/data/tir/projects/tir4/corpora/marvl/id/images/22-Kacang_panjang/22-0.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/22-Kacang_panjang/22-10.jpg
True,"The picture on the left is a picture of a long bean tree, while the picture on the right is a picture of just the beans that have been picked without any other vegetables.",22-5.jpg,22-8.jpg,13,53,/data/tir/projects/tir4/corpora/marvl/id/images/22-Kacang_panjang/22-5.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/22-Kacang_panjang/22-8.jpg
True,"The picture on the left is a picture of a long bean tree, while the picture on the right is a picture of just the beans that have been picked without any other vegetables.",22-1.jpg,22-3.jpg,13,54,/data/tir/projects/tir4/corpora/marvl/id/images/22-Kacang_panjang/22-1.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/22-Kacang_panjang/22-3.jpg
False,"The picture on the left is a picture of a long bean tree, while the picture on the right is a picture of just the beans that have been picked without any other vegetables.",22-7.jpg,22-4.jpg,13,55,/data/tir/projects/tir4/corpora/marvl/id/images/22-Kacang_panjang/22-7.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/22-Kacang_panjang/22-4.jpg
True,"The rabbit in one of the pictures is eating, and next to it, a rabbit is standing and not eating.",9-11.jpg,9-1.jpg,14,56,/data/tir/projects/tir4/corpora/marvl/id/images/9-Kelinci/9-11.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/9-Kelinci/9-1.jpg
True,"The rabbit in one of the pictures is eating, and next to it, a rabbit is standing and not eating.",9-5.jpg,9-0.jpg,14,57,/data/tir/projects/tir4/corpora/marvl/id/images/9-Kelinci/9-5.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/9-Kelinci/9-0.jpg
False,"The rabbit in one of the pictures is eating, and next to it, a rabbit is standing and not eating.",9-4.jpg,9-10.jpg,14,58,/data/tir/projects/tir4/corpora/marvl/id/images/9-Kelinci/9-4.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/9-Kelinci/9-10.jpg
False,"The rabbit in one of the pictures is eating, and next to it, a rabbit is standing and not eating.",9-8.jpg,9-6.jpg,14,59,/data/tir/projects/tir4/corpora/marvl/id/images/9-Kelinci/9-8.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/9-Kelinci/9-6.jpg
False,"There is a human with a cow in one of the pictures, and the picture next to it is a picture of only one cow.",11-11.jpg,11-7.jpg,15,60,/data/tir/projects/tir4/corpora/marvl/id/images/11-Sapi/11-11.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/11-Sapi/11-7.jpg
False,"There is a human with a cow in one of the pictures, and the picture next to it is a picture of only one cow.",11-10.jpg,11-5.jpg,15,61,/data/tir/projects/tir4/corpora/marvl/id/images/11-Sapi/11-10.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/11-Sapi/11-5.jpg
True,"There is a human with a cow in one of the pictures, and the picture next to it is a picture of only one cow.",11-2.jpg,11-8.jpg,15,62,/data/tir/projects/tir4/corpora/marvl/id/images/11-Sapi/11-2.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/11-Sapi/11-8.jpg
True,"There is a human with a cow in one of the pictures, and the picture next to it is a picture of only one cow.",11-1.jpg,11-6.jpg,15,63,/data/tir/projects/tir4/corpora/marvl/id/images/11-Sapi/11-1.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/11-Sapi/11-6.jpg
False,"One of the pictures is a picture of a pile of carrots without leaves, and the picture next to it is a picture of a pile of carrots with leaves.",23-4.jpg,23-0.jpg,16,64,/data/tir/projects/tir4/corpora/marvl/id/images/23-Wortel/23-4.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/23-Wortel/23-0.jpg
False,"One of the pictures is a picture of a pile of carrots without leaves, and the picture next to it is a picture of a pile of carrots with leaves.",23-10.jpg,23-8.jpg,16,65,/data/tir/projects/tir4/corpora/marvl/id/images/23-Wortel/23-10.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/23-Wortel/23-8.jpg
True,"One of the pictures is a picture of a pile of carrots without leaves, and the picture next to it is a picture of a pile of carrots with leaves.",23-2.jpg,23-1.jpg,16,66,/data/tir/projects/tir4/corpora/marvl/id/images/23-Wortel/23-2.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/23-Wortel/23-1.jpg
True,"One of the pictures is a picture of a pile of carrots without leaves, and the picture next to it is a picture of a pile of carrots with leaves.",23-9.jpg,23-7.jpg,16,67,/data/tir/projects/tir4/corpora/marvl/id/images/23-Wortel/23-9.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/23-Wortel/23-7.jpg
False,"There is tea that is not mixed with milk in the picture on the left, and the picture on the right is a picture of two glasses of milk tea.",59-5.jpg,59-9.jpg,17,68,/data/tir/projects/tir4/corpora/marvl/id/images/59-Teh/59-5.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/59-Teh/59-9.jpg
True,"There is tea that is not mixed with milk in the picture on the left, and the picture on the right is a picture of two glasses of milk tea.",59-8.jpg,59-4.jpg,17,69,/data/tir/projects/tir4/corpora/marvl/id/images/59-Teh/59-8.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/59-Teh/59-4.jpg
False,"There is tea that is not mixed with milk in the picture on the left, and the picture on the right is a picture of two glasses of milk tea.",59-11.jpg,59-1.jpg,17,70,/data/tir/projects/tir4/corpora/marvl/id/images/59-Teh/59-11.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/59-Teh/59-1.jpg
True,"There is tea that is not mixed with milk in the picture on the left, and the picture on the right is a picture of two glasses of milk tea.",59-0.jpg,59-10.jpg,17,71,/data/tir/projects/tir4/corpora/marvl/id/images/59-Teh/59-0.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/59-Teh/59-10.jpg
False,There are Hindu buildings made of stone in both images.,93-11.jpg,93-5.jpg,18,72,/data/tir/projects/tir4/corpora/marvl/id/images/93-Agama_Hindu/93-11.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/93-Agama_Hindu/93-5.jpg
True,There are Hindu buildings made of stone in both images.,93-3.jpg,93-1.jpg,18,73,/data/tir/projects/tir4/corpora/marvl/id/images/93-Agama_Hindu/93-3.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/93-Agama_Hindu/93-1.jpg
False,There are Hindu buildings made of stone in both images.,93-4.jpg,93-8.jpg,18,74,/data/tir/projects/tir4/corpora/marvl/id/images/93-Agama_Hindu/93-4.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/93-Agama_Hindu/93-8.jpg
True,There are Hindu buildings made of stone in both images.,93-2.jpg,93-10.jpg,18,75,/data/tir/projects/tir4/corpora/marvl/id/images/93-Agama_Hindu/93-2.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/93-Agama_Hindu/93-10.jpg
True,"In the picture on the left there are volleyball team players doing a block, and there are people watching the match in the picture on the right.",27-0.jpg,27-2.jpg,19,76,/data/tir/projects/tir4/corpora/marvl/id/images/27-Bola_voli/27-0.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/27-Bola_voli/27-2.jpg
False,"In the picture on the left there are volleyball team players doing a block, and there are people watching the match in the picture on the right.",27-8.jpg,27-11.jpg,19,77,/data/tir/projects/tir4/corpora/marvl/id/images/27-Bola_voli/27-8.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/27-Bola_voli/27-11.jpg
False,"In the picture on the left there are volleyball team players doing a block, and there are people watching the match in the picture on the right.",27-10.jpg,27-5.jpg,19,78,/data/tir/projects/tir4/corpora/marvl/id/images/27-Bola_voli/27-10.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/27-Bola_voli/27-5.jpg
True,"In the picture on the left there are volleyball team players doing a block, and there are people watching the match in the picture on the right.",27-9.jpg,27-3.jpg,19,79,/data/tir/projects/tir4/corpora/marvl/id/images/27-Bola_voli/27-9.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/27-Bola_voli/27-3.jpg
True,"One of the pictures is a tuberose that is still in bud, while the picture next to it is a tuberose that has fully bloomed.",15-10.jpg,15-11.jpg,20,80,/data/tir/projects/tir4/corpora/marvl/id/images/15-Sedap_malam/15-10.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/15-Sedap_malam/15-11.jpg
False,"One of the pictures is a tuberose that is still in bud, while the picture next to it is a tuberose that has fully bloomed.",15-3.jpg,15-8.jpg,20,81,/data/tir/projects/tir4/corpora/marvl/id/images/15-Sedap_malam/15-3.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/15-Sedap_malam/15-8.jpg
True,"One of the pictures is a tuberose that is still in bud, while the picture next to it is a tuberose that has fully bloomed.",15-5.jpg,15-6.jpg,20,82,/data/tir/projects/tir4/corpora/marvl/id/images/15-Sedap_malam/15-5.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/15-Sedap_malam/15-6.jpg
False,"One of the pictures is a tuberose that is still in bud, while the picture next to it is a tuberose that has fully bloomed.",15-1.jpg,15-9.jpg,20,83,/data/tir/projects/tir4/corpora/marvl/id/images/15-Sedap_malam/15-1.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/15-Sedap_malam/15-9.jpg
True,"Several dogs are standing in the picture on the left, and two dogs are interacting in the picture on the right.",8-1.jpg,8-9.jpg,21,84,/data/tir/projects/tir4/corpora/marvl/id/images/8-Anjing/8-1.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/8-Anjing/8-9.jpg
False,"Several dogs are standing in the picture on the left, and two dogs are interacting in the picture on the right.",8-3.jpg,8-6.jpg,21,85,/data/tir/projects/tir4/corpora/marvl/id/images/8-Anjing/8-3.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/8-Anjing/8-6.jpg
False,"Several dogs are standing in the picture on the left, and two dogs are interacting in the picture on the right.",8-4.jpg,8-11.jpg,21,86,/data/tir/projects/tir4/corpora/marvl/id/images/8-Anjing/8-4.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/8-Anjing/8-11.jpg
True,"Several dogs are standing in the picture on the left, and two dogs are interacting in the picture on the right.",8-0.jpg,8-10.jpg,21,87,/data/tir/projects/tir4/corpora/marvl/id/images/8-Anjing/8-0.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/8-Anjing/8-10.jpg
False,"The violin is being played in one of the images, while the violin is not being played in the image next to it.",49-11.jpg,49-2.jpg,22,88,/data/tir/projects/tir4/corpora/marvl/id/images/49-Biola/49-11.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/49-Biola/49-2.jpg
True,"The violin is being played in one of the images, while the violin is not being played in the image next to it.",49-9.jpg,49-4.jpg,22,89,/data/tir/projects/tir4/corpora/marvl/id/images/49-Biola/49-9.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/49-Biola/49-4.jpg
False,"The violin is being played in one of the images, while the violin is not being played in the image next to it.",49-7.jpg,49-10.jpg,22,90,/data/tir/projects/tir4/corpora/marvl/id/images/49-Biola/49-7.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/49-Biola/49-10.jpg
True,"The violin is being played in one of the images, while the violin is not being played in the image next to it.",49-0.jpg,49-1.jpg,22,91,/data/tir/projects/tir4/corpora/marvl/id/images/49-Biola/49-0.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/49-Biola/49-1.jpg
False,"The picture on the left is a picture of a ripe rambutan on a tree, and the picture on the right is a picture of a rambutan that has been picked.",64-4.jpg,64-0.jpg,23,92,/data/tir/projects/tir4/corpora/marvl/id/images/64-Rambutan/64-4.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/64-Rambutan/64-0.jpg
True,"The picture on the left is a picture of a ripe rambutan on a tree, and the picture on the right is a picture of a rambutan that has been picked.",64-1.jpg,64-5.jpg,23,93,/data/tir/projects/tir4/corpora/marvl/id/images/64-Rambutan/64-1.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/64-Rambutan/64-5.jpg
False,"The picture on the left is a picture of a ripe rambutan on a tree, and the picture on the right is a picture of a rambutan that has been picked.",64-10.jpg,64-6.jpg,23,94,/data/tir/projects/tir4/corpora/marvl/id/images/64-Rambutan/64-10.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/64-Rambutan/64-6.jpg
True,"The picture on the left is a picture of a ripe rambutan on a tree, and the picture on the right is a picture of a rambutan that has been picked.",64-2.jpg,64-7.jpg,23,95,/data/tir/projects/tir4/corpora/marvl/id/images/64-Rambutan/64-2.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/64-Rambutan/64-7.jpg
True,"In one of the pictures, a group of people carry tall objects used in Nyepi celebrations, while in the picture next to it, there are people sitting on the grass.",35-7.jpg,35-3.jpg,24,96,/data/tir/projects/tir4/corpora/marvl/id/images/35-Nyepi/35-7.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/35-Nyepi/35-3.jpg
False,"In one of the pictures, a group of people carry tall objects used in Nyepi celebrations, while in the picture next to it, there are people sitting on the grass.",35-10.jpg,35-6.jpg,24,97,/data/tir/projects/tir4/corpora/marvl/id/images/35-Nyepi/35-10.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/35-Nyepi/35-6.jpg
True,"In one of the pictures, a group of people carry tall objects used in Nyepi celebrations, while in the picture next to it, there are people sitting on the grass.",35-5.jpg,35-9.jpg,24,98,/data/tir/projects/tir4/corpora/marvl/id/images/35-Nyepi/35-5.jpg,/data/tir/projects/tir4/corpora/marvl/id/images/35-Nyepi/35-9.jpg
