label,caption,left_url,right_url,unique_id,id,image_1_path,image_2_path
True,One picture has a man playing the flute and another has a flute without people,46-9.jpg,46-7.jpg,2,10,/data/tir/projects/tir4/corpora/marvl/sw/images/46-Zumari/46-9.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/46-Zumari/46-7.jpg
True,One picture has a man playing the flute and another has a flute without people,46-4.jpg,46-11.jpg,2,11,/data/tir/projects/tir4/corpora/marvl/sw/images/46-Zumari/46-4.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/46-Zumari/46-11.jpg
True,One picture is a donkey carrying water jugs on its back and there is a man behind it and another picture there is a donkey alone,11-16.jpg,11-1.jpg,3,12,/data/tir/projects/tir4/corpora/marvl/sw/images/11-Punda/11-16.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/11-Punda/11-1.jpg
True,One picture is a donkey carrying water jugs on its back and there is a man behind it and another picture there is a donkey alone,11-22.jpg,11-18.jpg,3,13,/data/tir/projects/tir4/corpora/marvl/sw/images/11-Punda/11-22.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/11-Punda/11-18.jpg
False,One picture is a donkey carrying water jugs on its back and there is a man behind it and another picture there is a donkey alone,11-8.jpg,11-9.jpg,3,14,/data/tir/projects/tir4/corpora/marvl/sw/images/11-Punda/11-8.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/11-Punda/11-9.jpg
False,One picture is a donkey carrying water jugs on its back and there is a man behind it and another picture there is a donkey alone,11-7.jpg,11-24.jpg,3,15,/data/tir/projects/tir4/corpora/marvl/sw/images/11-Punda/11-7.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/11-Punda/11-24.jpg
False,One picture has spinach in a container and another picture shows a spinach that has blossomed in the field,17-6.jpg,17-15.jpg,4,16,/data/tir/projects/tir4/corpora/marvl/sw/images/17-Mchicha/17-6.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/17-Mchicha/17-15.jpg
True,One picture has spinach in a container and another picture shows a spinach that has blossomed in the field,17-7.jpg,17-11.jpg,4,17,/data/tir/projects/tir4/corpora/marvl/sw/images/17-Mchicha/17-7.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/17-Mchicha/17-11.jpg
False,One picture has spinach in a container and another picture shows a spinach that has blossomed in the field,17-3.jpg,17-9.jpg,4,18,/data/tir/projects/tir4/corpora/marvl/sw/images/17-Mchicha/17-3.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/17-Mchicha/17-9.jpg
True,One picture has spinach in a container and another picture shows a spinach that has blossomed in the field,17-13.jpg,17-1.jpg,4,19,/data/tir/projects/tir4/corpora/marvl/sw/images/17-Mchicha/17-13.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/17-Mchicha/17-1.jpg
False,One picture is of chopped cabbage and another shows people on a cabbage farm,20-4.jpg,20-5.jpg,5,20,/data/tir/projects/tir4/corpora/marvl/sw/images/20-Kabichi/20-4.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/20-Kabichi/20-5.jpg
True,One picture is of chopped cabbage and another shows people on a cabbage farm,20-8.jpg,20-3.jpg,5,21,/data/tir/projects/tir4/corpora/marvl/sw/images/20-Kabichi/20-8.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/20-Kabichi/20-3.jpg
False,One picture is of chopped cabbage and another shows people on a cabbage farm,20-7.jpg,20-6.jpg,5,22,/data/tir/projects/tir4/corpora/marvl/sw/images/20-Kabichi/20-7.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/20-Kabichi/20-6.jpg
True,One picture is of chopped cabbage and another shows people on a cabbage farm,20-9.jpg,20-1.jpg,5,23,/data/tir/projects/tir4/corpora/marvl/sw/images/20-Kabichi/20-9.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/20-Kabichi/20-1.jpg
True,One picture shows a cow eating grass and another depicts a man threshing cattle on the road,6-12.jpg,6-24.jpg,6,24,/data/tir/projects/tir4/corpora/marvl/sw/images/6-Ng'ombe/6-12.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/6-Ng'ombe/6-24.jpg
False,One picture shows a cow eating grass and another depicts a man threshing cattle on the road,6-13.jpg,6-11.jpg,6,25,/data/tir/projects/tir4/corpora/marvl/sw/images/6-Ng'ombe/6-13.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/6-Ng'ombe/6-11.jpg
True,One picture shows a cow eating grass and another depicts a man threshing cattle on the road,6-16.jpg,6-10.jpg,6,26,/data/tir/projects/tir4/corpora/marvl/sw/images/6-Ng'ombe/6-16.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/6-Ng'ombe/6-10.jpg
False,One picture shows a cow eating grass and another depicts a man threshing cattle on the road,6-23.jpg,6-15.jpg,6,27,/data/tir/projects/tir4/corpora/marvl/sw/images/6-Ng'ombe/6-23.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/6-Ng'ombe/6-15.jpg
True,Picture right person playing the piano and photo left piano alone without anyone,45-2.jpg,45-1.jpg,7,28,/data/tir/projects/tir4/corpora/marvl/sw/images/45-Piano/45-2.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/45-Piano/45-1.jpg
True,Picture right person playing the piano and photo left piano alone without anyone,45-8.jpg,45-4.jpg,7,29,/data/tir/projects/tir4/corpora/marvl/sw/images/45-Piano/45-8.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/45-Piano/45-4.jpg
False,Picture right person playing the piano and photo left piano alone without anyone,45-11.jpg,45-7.jpg,7,30,/data/tir/projects/tir4/corpora/marvl/sw/images/45-Piano/45-11.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/45-Piano/45-7.jpg
False,Picture right person playing the piano and photo left piano alone without anyone,45-10.jpg,45-6.jpg,7,31,/data/tir/projects/tir4/corpora/marvl/sw/images/45-Piano/45-10.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/45-Piano/45-6.jpg
True,"One photo shows a man lifting heavy weights in a gymnasium, and another is sitting",68-5.jpg,68-9.jpg,8,32,/data/tir/projects/tir4/corpora/marvl/sw/images/68-Chumba_cha_mazoezi/68-5.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/68-Chumba_cha_mazoezi/68-9.jpg
True,"One photo shows a man lifting heavy weights in a gymnasium, and another is sitting",68-8.jpg,68-1.jpg,8,33,/data/tir/projects/tir4/corpora/marvl/sw/images/68-Chumba_cha_mazoezi/68-8.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/68-Chumba_cha_mazoezi/68-1.jpg
False,"One photo shows a man lifting heavy weights in a gymnasium, and another is sitting",68-10.jpg,68-12.jpg,8,34,/data/tir/projects/tir4/corpora/marvl/sw/images/68-Chumba_cha_mazoezi/68-10.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/68-Chumba_cha_mazoezi/68-12.jpg
False,"One photo shows a man lifting heavy weights in a gymnasium, and another is sitting",68-4.jpg,68-11.jpg,8,35,/data/tir/projects/tir4/corpora/marvl/sw/images/68-Chumba_cha_mazoezi/68-4.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/68-Chumba_cha_mazoezi/68-11.jpg
False,Both images show believers and religious leaders in Christendom engaging in church activities,85-3.jpg,85-2.jpg,9,36,/data/tir/projects/tir4/corpora/marvl/sw/images/85-Ukristo/85-3.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/85-Ukristo/85-2.jpg
False,Both images show believers and religious leaders in Christendom engaging in church activities,85-7.jpg,85-4.jpg,9,37,/data/tir/projects/tir4/corpora/marvl/sw/images/85-Ukristo/85-7.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/85-Ukristo/85-4.jpg
True,Both images show believers and religious leaders in Christendom engaging in church activities,85-12.jpg,85-6.jpg,9,38,/data/tir/projects/tir4/corpora/marvl/sw/images/85-Ukristo/85-12.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/85-Ukristo/85-6.jpg
True,Both images show believers and religious leaders in Christendom engaging in church activities,85-5.jpg,85-10.jpg,9,39,/data/tir/projects/tir4/corpora/marvl/sw/images/85-Ukristo/85-5.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/85-Ukristo/85-10.jpg
False,The picture on the right shows a man holding a banana and the left picture shows a ripe banana,60-11.jpg,60-6.jpg,10,40,/data/tir/projects/tir4/corpora/marvl/sw/images/60-Ndizi/60-11.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/60-Ndizi/60-6.jpg
True,The picture on the right shows a man holding a banana and the left picture shows a ripe banana,60-12.jpg,60-7.jpg,10,41,/data/tir/projects/tir4/corpora/marvl/sw/images/60-Ndizi/60-12.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/60-Ndizi/60-7.jpg
False,The picture on the right shows a man holding a banana and the left picture shows a ripe banana,60-1.jpg,60-2.jpg,10,42,/data/tir/projects/tir4/corpora/marvl/sw/images/60-Ndizi/60-1.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/60-Ndizi/60-2.jpg
True,The picture on the right shows a man holding a banana and the left picture shows a ripe banana,60-5.jpg,60-8.jpg,10,43,/data/tir/projects/tir4/corpora/marvl/sw/images/60-Ndizi/60-5.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/60-Ndizi/60-8.jpg
True,All the pictures show a bunch of spoons put together on top of other dishes on the table,32-8.jpg,32-5.jpg,11,44,/data/tir/projects/tir4/corpora/marvl/sw/images/32-Kijiko/32-8.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/32-Kijiko/32-5.jpg
True,All the pictures show a bunch of spoons put together on top of other dishes on the table,32-2.jpg,32-10.jpg,11,45,/data/tir/projects/tir4/corpora/marvl/sw/images/32-Kijiko/32-2.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/32-Kijiko/32-10.jpg
False,All the pictures show a bunch of spoons put together on top of other dishes on the table,32-3.jpg,32-6.jpg,11,46,/data/tir/projects/tir4/corpora/marvl/sw/images/32-Kijiko/32-3.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/32-Kijiko/32-6.jpg
False,All the pictures show a bunch of spoons put together on top of other dishes on the table,32-9.jpg,32-1.jpg,11,47,/data/tir/projects/tir4/corpora/marvl/sw/images/32-Kijiko/32-9.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/32-Kijiko/32-1.jpg
False,The picture on the left shows yellow pencils and the picture on the right shows a group of different colored pencils,77-1.jpg,77-5.jpg,12,48,/data/tir/projects/tir4/corpora/marvl/sw/images/77-Penseli/77-1.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/77-Penseli/77-5.jpg
True,The picture on the left shows yellow pencils and the picture on the right shows a group of different colored pencils,77-10.jpg,77-7.jpg,12,49,/data/tir/projects/tir4/corpora/marvl/sw/images/77-Penseli/77-10.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/77-Penseli/77-7.jpg
False,The picture on the left shows yellow pencils and the picture on the right shows a group of different colored pencils,77-12.jpg,77-9.jpg,12,50,/data/tir/projects/tir4/corpora/marvl/sw/images/77-Penseli/77-12.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/77-Penseli/77-9.jpg
True,The picture on the left shows yellow pencils and the picture on the right shows a group of different colored pencils,77-3.jpg,77-2.jpg,12,51,/data/tir/projects/tir4/corpora/marvl/sw/images/77-Penseli/77-3.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/77-Penseli/77-2.jpg
False,"The picture on the left shows a person using a tractor to plow, and the picture on the left shows a tractor standing",75-5.jpg,75-1.jpg,13,52,/data/tir/projects/tir4/corpora/marvl/sw/images/75-Trekta/75-5.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/75-Trekta/75-1.jpg
True,"The picture on the left shows a person using a tractor to plow, and the picture on the left shows a tractor standing",75-2.jpg,75-10.jpg,13,53,/data/tir/projects/tir4/corpora/marvl/sw/images/75-Trekta/75-2.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/75-Trekta/75-10.jpg
False,"The picture on the left shows a person using a tractor to plow, and the picture on the left shows a tractor standing",75-11.jpg,75-3.jpg,13,54,/data/tir/projects/tir4/corpora/marvl/sw/images/75-Trekta/75-11.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/75-Trekta/75-3.jpg
False,"The picture on the left shows a person using a tractor to plow, and the picture on the left shows a tractor standing",75-7.jpg,75-4.jpg,13,55,/data/tir/projects/tir4/corpora/marvl/sw/images/75-Trekta/75-7.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/75-Trekta/75-4.jpg
False,One picture shows only two people playing basketball and the other picture shows people on the field watching a player trying to score a goal,22-10.jpg,22-4.jpg,14,56,/data/tir/projects/tir4/corpora/marvl/sw/images/22-Mpira_wa_kikapu/22-10.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/22-Mpira_wa_kikapu/22-4.jpg
True,One picture shows only two people playing basketball and the other picture shows people on the field watching a player trying to score a goal,22-9.jpg,22-3.jpg,14,57,/data/tir/projects/tir4/corpora/marvl/sw/images/22-Mpira_wa_kikapu/22-9.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/22-Mpira_wa_kikapu/22-3.jpg
True,One picture shows only two people playing basketball and the other picture shows people on the field watching a player trying to score a goal,22-1.jpg,22-6.jpg,14,58,/data/tir/projects/tir4/corpora/marvl/sw/images/22-Mpira_wa_kikapu/22-1.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/22-Mpira_wa_kikapu/22-6.jpg
False,One picture shows only two people playing basketball and the other picture shows people on the field watching a player trying to score a goal,22-2.jpg,22-5.jpg,14,59,/data/tir/projects/tir4/corpora/marvl/sw/images/22-Mpira_wa_kikapu/22-2.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/22-Mpira_wa_kikapu/22-5.jpg
False,The picture on the right shows the chicks eating in the right equipment and the picture on the left shows the older chickens in the shed,4-8.jpg,4-12.jpg,15,60,/data/tir/projects/tir4/corpora/marvl/sw/images/4-Kuku/4-8.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/4-Kuku/4-12.jpg
True,The picture on the right shows the chicks eating in the right equipment and the picture on the left shows the older chickens in the shed,4-3.jpg,4-5.jpg,15,61,/data/tir/projects/tir4/corpora/marvl/sw/images/4-Kuku/4-3.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/4-Kuku/4-5.jpg
True,The picture on the right shows the chicks eating in the right equipment and the picture on the left shows the older chickens in the shed,4-9.jpg,4-2.jpg,15,63,/data/tir/projects/tir4/corpora/marvl/sw/images/4-Kuku/4-9.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/4-Kuku/4-2.jpg
True,One picture shows two men wearing trousers and another depicts men wearing trousers along with women,37-8.jpg,37-9.jpg,16,64,/data/tir/projects/tir4/corpora/marvl/sw/images/37-Suruali/37-8.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/37-Suruali/37-9.jpg
True,One picture shows two men wearing trousers and another depicts men wearing trousers along with women,37-3.jpg,37-2.jpg,16,65,/data/tir/projects/tir4/corpora/marvl/sw/images/37-Suruali/37-3.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/37-Suruali/37-2.jpg
False,One picture shows two men wearing trousers and another depicts men wearing trousers along with women,37-6.jpg,37-1.jpg,16,66,/data/tir/projects/tir4/corpora/marvl/sw/images/37-Suruali/37-6.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/37-Suruali/37-1.jpg
False,One picture shows two men wearing trousers and another depicts men wearing trousers along with women,37-10.jpg,37-5.jpg,16,67,/data/tir/projects/tir4/corpora/marvl/sw/images/37-Suruali/37-10.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/37-Suruali/37-5.jpg
False,All the pictures show only one leopard in the wild alone,7-20.jpg,7-11.jpg,17,68,/data/tir/projects/tir4/corpora/marvl/sw/images/7-Chui/7-20.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/7-Chui/7-11.jpg
True,All the pictures show only one leopard in the wild alone,7-14.jpg,7-8.jpg,17,69,/data/tir/projects/tir4/corpora/marvl/sw/images/7-Chui/7-14.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/7-Chui/7-8.jpg
False,All the pictures show only one leopard in the wild alone,7-17.jpg,7-3.jpg,17,70,/data/tir/projects/tir4/corpora/marvl/sw/images/7-Chui/7-17.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/7-Chui/7-3.jpg
True,All the pictures show only one leopard in the wild alone,7-1.jpg,7-10.jpg,17,71,/data/tir/projects/tir4/corpora/marvl/sw/images/7-Chui/7-1.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/7-Chui/7-10.jpg
True,One picture has one African buffalo and a small bird and the other picture has more than one African buffalo,10-1.jpg,10-12.jpg,18,72,/data/tir/projects/tir4/corpora/marvl/sw/images/10-Nyati_wa_Afrika/10-1.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/10-Nyati_wa_Afrika/10-12.jpg
False,One picture has one African buffalo and a small bird and the other picture has more than one African buffalo,10-20.jpg,10-22.jpg,18,73,/data/tir/projects/tir4/corpora/marvl/sw/images/10-Nyati_wa_Afrika/10-20.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/10-Nyati_wa_Afrika/10-22.jpg
True,One picture has one African buffalo and a small bird and the other picture has more than one African buffalo,10-8.jpg,10-3.jpg,18,74,/data/tir/projects/tir4/corpora/marvl/sw/images/10-Nyati_wa_Afrika/10-8.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/10-Nyati_wa_Afrika/10-3.jpg
False,One picture has one African buffalo and a small bird and the other picture has more than one African buffalo,10-23.jpg,10-5.jpg,18,75,/data/tir/projects/tir4/corpora/marvl/sw/images/10-Nyati_wa_Afrika/10-23.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/10-Nyati_wa_Afrika/10-5.jpg
True,One picture shows people worshiping in a mosque of Muslims and another depicts a symbol of Islam,84-3.jpg,84-5.jpg,19,76,/data/tir/projects/tir4/corpora/marvl/sw/images/84-Uislamu/84-3.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/84-Uislamu/84-5.jpg
True,One picture shows people worshiping in a mosque of Muslims and another depicts a symbol of Islam,84-11.jpg,84-2.jpg,19,77,/data/tir/projects/tir4/corpora/marvl/sw/images/84-Uislamu/84-11.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/84-Uislamu/84-2.jpg
False,One picture shows people worshiping in a mosque of Muslims and another depicts a symbol of Islam,84-9.jpg,84-4.jpg,19,78,/data/tir/projects/tir4/corpora/marvl/sw/images/84-Uislamu/84-9.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/84-Uislamu/84-4.jpg
False,One picture shows people worshiping in a mosque of Muslims and another depicts a symbol of Islam,84-8.jpg,84-12.jpg,19,79,/data/tir/projects/tir4/corpora/marvl/sw/images/84-Uislamu/84-8.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/84-Uislamu/84-12.jpg
False,One picture has one cat and another picture has more than one cat,13-15.jpg,13-3.jpg,20,80,/data/tir/projects/tir4/corpora/marvl/sw/images/13-Paka/13-15.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/13-Paka/13-3.jpg
False,One picture has one cat and another picture has more than one cat,13-8.jpg,13-17.jpg,20,81,/data/tir/projects/tir4/corpora/marvl/sw/images/13-Paka/13-8.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/13-Paka/13-17.jpg
True,One picture has one cat and another picture has more than one cat,13-16.jpg,13-14.jpg,20,82,/data/tir/projects/tir4/corpora/marvl/sw/images/13-Paka/13-16.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/13-Paka/13-14.jpg
True,One picture has one cat and another picture has more than one cat,13-11.jpg,13-22.jpg,20,83,/data/tir/projects/tir4/corpora/marvl/sw/images/13-Paka/13-11.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/13-Paka/13-22.jpg
True,One picture only one person wearing a hat and another photo several people wearing a hat,39-8.jpg,39-2.jpg,21,84,/data/tir/projects/tir4/corpora/marvl/sw/images/39-Kofia/39-8.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/39-Kofia/39-2.jpg
True,One picture only one person wearing a hat and another photo several people wearing a hat,39-12.jpg,39-13.jpg,21,85,/data/tir/projects/tir4/corpora/marvl/sw/images/39-Kofia/39-12.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/39-Kofia/39-13.jpg
False,One picture only one person wearing a hat and another photo several people wearing a hat,39-9.jpg,39-4.jpg,21,86,/data/tir/projects/tir4/corpora/marvl/sw/images/39-Kofia/39-9.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/39-Kofia/39-4.jpg
False,One picture only one person wearing a hat and another photo several people wearing a hat,39-10.jpg,39-11.jpg,21,87,/data/tir/projects/tir4/corpora/marvl/sw/images/39-Kofia/39-10.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/39-Kofia/39-11.jpg
False,One picture you have oranges in the basket and another picture there are oranges cut into two pieces and the other uncut,61-3.jpg,61-9.jpg,22,88,/data/tir/projects/tir4/corpora/marvl/sw/images/61-Chungwa/61-3.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/61-Chungwa/61-9.jpg
True,One picture you have oranges in the basket and another picture there are oranges cut into two pieces and the other uncut,61-10.jpg,61-5.jpg,22,89,/data/tir/projects/tir4/corpora/marvl/sw/images/61-Chungwa/61-10.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/61-Chungwa/61-5.jpg
True,One picture you have oranges in the basket and another picture there are oranges cut into two pieces and the other uncut,61-11.jpg,61-1.jpg,22,90,/data/tir/projects/tir4/corpora/marvl/sw/images/61-Chungwa/61-11.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/61-Chungwa/61-1.jpg
False,One picture you have oranges in the basket and another picture there are oranges cut into two pieces and the other uncut,61-7.jpg,61-12.jpg,22,91,/data/tir/projects/tir4/corpora/marvl/sw/images/61-Chungwa/61-7.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/61-Chungwa/61-12.jpg
False,One photo of your avocados on a tree and another photo of an avocado cut,63-9.jpg,63-1.jpg,23,92,/data/tir/projects/tir4/corpora/marvl/sw/images/63-Parachichi/63-9.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/63-Parachichi/63-1.jpg
True,One photo of your avocados on a tree and another photo of an avocado cut,63-6.jpg,63-11.jpg,23,93,/data/tir/projects/tir4/corpora/marvl/sw/images/63-Parachichi/63-6.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/63-Parachichi/63-11.jpg
True,One photo of your avocados on a tree and another photo of an avocado cut,63-2.jpg,63-12.jpg,23,94,/data/tir/projects/tir4/corpora/marvl/sw/images/63-Parachichi/63-2.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/63-Parachichi/63-12.jpg
False,One photo of your avocados on a tree and another photo of an avocado cut,63-8.jpg,63-10.jpg,23,95,/data/tir/projects/tir4/corpora/marvl/sw/images/63-Parachichi/63-8.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/63-Parachichi/63-10.jpg
True,All images are of unripe pineapple,62-9.jpg,62-5.jpg,24,96,/data/tir/projects/tir4/corpora/marvl/sw/images/62-Nanasi/62-9.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/62-Nanasi/62-5.jpg
False,All images are of unripe pineapple,62-12.jpg,62-2.jpg,24,97,/data/tir/projects/tir4/corpora/marvl/sw/images/62-Nanasi/62-12.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/62-Nanasi/62-2.jpg
False,All images are of unripe pineapple,62-10.jpg,62-1.jpg,24,98,/data/tir/projects/tir4/corpora/marvl/sw/images/62-Nanasi/62-10.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/62-Nanasi/62-1.jpg
True,All images are of unripe pineapple,62-7.jpg,62-6.jpg,24,99,/data/tir/projects/tir4/corpora/marvl/sw/images/62-Nanasi/62-7.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/62-Nanasi/62-6.jpg
False,All the pictures show cups of milk tea on the side with snacks,54-5.jpg,54-4.jpg,25,100,/data/tir/projects/tir4/corpora/marvl/sw/images/54-Chai/54-5.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/54-Chai/54-4.jpg
True,All the pictures show cups of milk tea on the side with snacks,54-10.jpg,54-9.jpg,25,101,/data/tir/projects/tir4/corpora/marvl/sw/images/54-Chai/54-10.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/54-Chai/54-9.jpg
True,All the pictures show cups of milk tea on the side with snacks,54-3.jpg,54-6.jpg,25,102,/data/tir/projects/tir4/corpora/marvl/sw/images/54-Chai/54-3.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/54-Chai/54-6.jpg
False,All the pictures show cups of milk tea on the side with snacks,54-12.jpg,54-8.jpg,25,103,/data/tir/projects/tir4/corpora/marvl/sw/images/54-Chai/54-12.jpg,/data/tir/projects/tir4/corpora/marvl/sw/images/54-Chai/54-8.jpg
